Text,Imagepath,Text_label,Image_label,Multi_label
從大學關注老羅到現在。做了錘子以後一直著想支持一哈，之所以才下手，原因大概于此。厲害了啊！秒定。今晚拿著銀錘看電影去喇！@罗永浩@锤子科技@银魂#锤子手机##坚果Pro#银魂真人版,1777.jpg,0,0,0
Only a few days until release and it is now a #snowday...Order a copy of #50DarkDestinations from @AmazonUK !Especially if you are a fan of  and want to see us get to number one!#workersrights #snow #snowstorm #BookTwitter,1778.jpg,1,0,1
"The Islamic Republic of Iran has announced that in honor of Gay Pride Month, they will use a rainbow colored rope to execute Gays all through the month of June 2023   #gallowshumor  #contempt #crimesagainsthumanity",1779.jpg,1,1,1
2 news1.  India overtaking China in population 1.41 Billion2.  64% of  GST is coming from the bottom 50% of the population33% GST from middle 40% only 3% GST from richest 10%Soon it will be celebrated that India is NO1 where MOST population contributes to GST,1780.jpg,1,0,1
百度的这个#文心一言#，其他都是品牌介绍？怎么中间插了个vivox???,1781.jpg,1,0,1
#涉事学校曾因老鼠事件被联合执法##鼠鼠我鸭#公信力就是这样一步步崩塌的！“官方辟谣”逐渐成了一个笑话！#微博新知博主#,1782.jpg,0,1,1
... the enemy is watching you... always#Streetart #Art #Cats #Smile #mouse  #Graffiti #Mural #Urbanart,1783.jpg,1,1,1
#鼠鼠我鸭##鸭脖事件学校为何一再曝出卫生问题##高考#这个高考不考我都会很失望！,1784.jpg,0,1,1
want a laugh? @certikio make their money from auditing shitcoins but won't audit THE shitcoin  #shitcoin #cryptocurrency #crypto #Bitcoin #bsc #cryptonews #memecoin #bnb,1785.jpg,1,0,1
#重大新闻#【快讯！#巴黎市中心发生爆炸#】1月12日电据英国《每日星报》等多家媒体报道，当地时间12日早上，法国巴黎发生一起大规模的爆炸，有目击者称整个街区都遭到破坏。有照片显示建筑物起火，街道上覆盖着瓦砾和碎片。目前伤亡不明。,1786.jpg,0,0,0
More good News#KingOfTheHill #PeteDavidson ,1787.jpg,0,1,1
This dumb dumb @EliotBeacon really tried to make the argument  failed so hard. Where ever will they be able to find fair skinned red heads. They're all being erased. ,1788.jpg,1,0,1
"Whoooohooooo  well deserved! For those who haven’t seen it yet, it’s on Netflix. Three seasons full of insight on grief, coping, humour and sarcasm  loved it!Trailer  httpsyoutu.beeIGGKSHMQOM#AfterLife #grief #coping #survival #humour  #insightful #rickygervais",1789.jpg,1,0,1
After attacking The Weeknd on Twitter over salacious allegations in @RollingStones hit piece on @theweeknd’s new show #TheIdol Rolling Stone Writer Toms Mier gets attacked for posting a picture of a monkey in a nowdeleted Tweet. Sucks to get falsely accused doesn’t it? ,1790.jpg,1,1,1
I truly hope Angela Davis will become a member of the Daughters of the American Revolution  the Mayflower Society just to shake things up. ,1791.jpg,1,0,1
#坚果Pro##锤子手机#网传坚果销量差罗永浩出来辟谣，是真是假大家随意吧昨天数码界出了一个大新闻，有锤子科技员工在GitHub上意外泄露了坚果Pro的激活数量，把坚果Pro这些天来的销售数据挖了个底朝天。虽然在京东上坚果Pro屡屡获得佳绩，但是数据显示，坚果Pro的销量只有万，对此，罗永浩是怎么回应的呢？在此事发生后第二天，罗永浩本人也出面在微博上做出回应，依旧是那简洁的两个字“假的”，此外他还抱怨做出此假新闻的人太无聊。当然，这样重大的公关事件，即便是真的也不能承认，那么相信与否，就交给大家去判断了。 ,1792.jpg,1,1,1
#锤子科技与文艺青年们的聚会##锤子手机##坚果Pro#@锤子科技@文青版坚果手机坚果pro，美得不像实力派入坑,1793.jpg,0,0,0
#合肥身边事##突发事件#【突发！刚刚合肥四车相撞！有人被撞倒！】安徽交通广播908新媒体路况突发：今天早上8点半左右，908路况热线接到车友爆料：在合肥市方兴大道由东向西方向，接近八公山路交叉口，四车相撞，一位老人被撞倒在地。记者随后第一时间联系到交警部门，合肥肥西交警大队事故民警介...全文,1794.jpg,0,0,0
One giveth one taketh!  ,1795.jpg,1,0,1
If you are serious.  DYOR  @Streetlabio If not... you might need my hammer as a farming tool.   #web3love,1796.jpg,1,1,1
what better place to wear this shirt than in the lab  #STEM,1797.jpg,1,1,1
 #justkidding,1798.jpg,0,1,1
利物浦2324赛季主场球衣正式发布！@NIKE你们喜欢这件新球衣吗？@利物浦足球俱乐部#利物浦##耐克#,1799.jpg,0,0,0
#鼠鼠我鸭#还好我现在没在吃饭，要不然我真的会yue，话说，这个图蛮有讽刺意味的，哪个大佬做出来的,1800.jpg,0,1,1
#文心一言#试了还不错,1801.jpg,0,0,0
#BunterBlackford.  Oh the  Yes @theSNP man whose Election leaflets when fighting Charles Kennedy drew attention to his battle with alcoholism is now the moral adjudicator on political adverts.,1802.jpg,1,0,1
Relax and enjoy the unique adventure of cruising past the gorgeous countryside  and interesting sites such as Shannonbridge built in the 18th century and the Napoleonic Shannonbridge Fortifications>>httpssilverlinecrusers.com#offer #booknow #irelandshiddenheartlands #intotheblue,1803.jpg,0,0,0
Just a coincidence these two trucks are parked next to each other in the @NASCARTrucks garage? #FromTheAshesWeRise #RBRStrong #FDNY  #NASCAR,1804.jpg,1,1,1
#文心一言#真是一言难尽。。而且还有带广告的嫌疑。。。,1805.jpg,1,0,1
Took a look at the track for today's @F1Official @Formula1 practice and what do I see captured in the satellite image? #FERRARI @ScuderiaFerrari doing so test runs. The  in that. #FormulaOne #BarcelonaGP,1806.jpg,1,1,1
#鼠鼠我鸭##动物专家称争议鸭脖大概率为鼠头##市监局回应反复对比确认是鸭脖#大家谁还记得好多年前的这个林芝墨脱镇,1807.jpg,0,1,1
#文心一言#蚌埠住了,1808.jpg,1,0,1
不管几岁，风格万岁！新年将至，HM以2022中国新年系列贺岁登场，为每一个享受自我风格的个体喝彩。#奥德旺#有幸为该项目助力，以充满节庆感的虎纹元素及新年红，传达风格即人的时尚理念及HM前沿的环保责任与面料技术，为即将到来的壬寅虎年精彩献礼。#auditoire##奥德旺##HM##experientiALL#,1809.jpg,0,0,0
"Enter the Spring Fling Giveaway and you could win a Kohler 20 kW wtransfer switch combo! 20RCAL $6,399 value Click httpow.ly3Rbs50O5JoI and see how to gain extra entries! #KohlerPower #Home #House #Cabin #Generator #Spring #HomePower #PowerOutages #EmergencyPower #June",1810.jpg,0,0,0
#重大新闻#9月9日，上海凯皙漫化妆品有限公司206827在上海股权交易中心隆重启动上市挂牌仪式。随后，搜狐、网易、中国商报网、东方财富等百十家主流新闻网站争相报道。凯皙漫品牌再一次以新姿态面世！,1811.jpg,0,0,0
我真的太难买帽子了大头儿子的我，正常size的帽子都显得脸很大，戴啥啥不好看，羡慕脸小的妹子可以戴鸭舌帽。终于让我遇上了HM的帽子，大码的帽子，哈哈哈哈，我的大头终于有处安身了很可爱的粉色，很好配衣服，主要便宜，才1299日元。推荐给觉得的买不到适合自己帽子的集美，帽檐宽，...全文,1812.jpg,0,0,0
I know I don’t speak for all Jews. Only the sane ones.Anna probably thinks I am a “white supremacist” because I’m against dividing our Jewish community and because I believe in Jewish selfdetermination in our indigenous homeland. ,1813.jpg,1,1,1
然后在这条微博下面，热度最高的评价分别是“网暴的都是南方人”和“网暴的都是农村人”这太讽刺了，这是什么撕裂的世界,1814.jpg,1,1,1
"My tweets are at times over the top, contrary, or absurd. I do this  to make a point. Some have no sense for #satire or  and cancel me for being an ingot. But that leaves the smarter set, those with a sense of humor and open to consideration. I hope you keep listening in.",1815.jpg,1,0,1
对，有质疑，科普工作者难道不应该一条条解惑？一来就是“我们科学共同体”你也配掺和，让人反感。@法无色无相剃刀还是一个知名科普人士，反驳登月质疑的方式居然是“诉诸权威”，可真是讽刺呀,1816.jpg,1,0,1
#鼠鼠我鸭#我，生肖鸭脖,1817.jpg,1,0,1
Iv dreamt of this day   #iknowitsnothim,1818.jpg,1,1,1
#鼠鼠我鸭#《新十二生肖》,1819.jpg,1,1,1
我勒个去，老罗这是要搞大事情？一个野望数码科技有限公司，注册资金万这会不会就是传闻改名传言的源头呢？一个南昌锤子科技有限责任公司，注册资金亿一个成都锤子科技集团有限公司？，注册资金亿？#罗永浩##锤子手机#@罗永浩,1820.jpg,1,0,1
iPhonepromax和坚果R都是用几天时间了，坚果R会早到手几天，多体验了一段时间，总体来讲，两部机器都是好机器，特点都非常鲜明，也都有各自的缺点！对我个人来讲，我只用优点，缺点不睬不理就完了！我个人纯主观打算和建议iPhonepromax我最看重的是视频拍摄和影像素质，确实在这一块无敌，毫无疑问年最佳拍摄机器！坚果R有大爆炸、一步加持，如今又有字节的背书，在文字编辑处理上确实得心应手，很方便！一个用来拍视频影像，一个用来做文字编辑，岂不快哉？你们觉得呢？#iPhone##iPhone##坚果R##坚果##罗永浩##锤子手机##锤子R# ,1821.jpg,0,0,0
Tune in for our special weekend edition of Markets in Turmoil. $SPX ,1822.jpg,1,0,1
"Check out this awesome 'I Talk to Myself' Coffee Mug, click the link to shop!!! httpsteepublic.commug44706649italktomyself #goodmorning #giftidea ",1823.jpg,0,1,0
一直以为这个可爱的小东西叫米老鼠呢，直到今天才发现原来他叫唐老鸭呀#鼠鼠我鸭#,1824.jpg,0,1,1
回复@低种性她在指责你们没人性，面对恶性犯罪事件毫无同情心，你们只有对女性的漠视和嘲弄。参与公共讨论的时候，评论除了讽刺女权就会评论女性相貌身材，是男人中的渣滓，是人类里的败类。@低种性人家支持你们建国也不行？,1825.jpg,0,0,0
 #TrumpArrestNo one is above the law.,1826.jpg,0,1,1
Of course it is always southeast of the moderate. No matter how far southeast we keep it.  #kinda,1827.jpg,1,0,1
年月日，北京天气闷热，鸟巢突降大雨，但似乎也没有浇灭锤粉们的热情。锤子科技成立六周年了，不过，以后都没有锤子手机了。因为人家改名叫坚果了，以后还用个锤子啊！在开发布会之前，罗永浩在微博上说失去了灵魂的苹果会疯狂地抄袭我们...  #锤子科技鸟巢新品发布会##锤子科技##罗永浩##国际时事##时事热点##手机##锤子手机##科技# ,1828.jpg,1,0,1
莆莆tt#耐克##aj1#,1829.jpg,0,0,0
日本#hm#日本HM今日推荐肩带是缎带材质可以打蝴蝶结搭配起来也非常可爱,1830.jpg,0,0,0
#锤子手机#成都市政府亿元救了锤子锤子科技投资人透露，锤子本轮近亿元融资中，成都市政府方面出资亿元，一半为股权投资，一半为债权投资此外，私募基金投资亿到亿元。有了资金以后，锤子手机接下来会有哪些工作，让我们拭目以待吧,1831.jpg,0,0,0
When your internet goes squirrelly for the FIRST REHEARSAL of your digital project...  Come see these nerds in a digital play! @timeshareTO @janellemhanna @bayfieldbri @izadetemadi @theqasimkhan @RichardLamTO,1832.jpg,1,0,1
#国际贸易##外贸##新疆棉#再发难！从新疆棉到新疆产品！拜登正式签署相关进口禁令！2022年全球贸易争端预期增加！获悉，美东时间周四12月23日，美国总统拜登正式签署“维吾尔强迫劳动预防法案”，以“强制劳动”为借禁止从中国新疆进口产品。“维吾尔强迫劳动预防法案”如果落地实施，意味着...全文,1833.jpg,0,0,0
#鼠鼠我鸭#我的天哪好恶心,1834.jpg,0,1,1
New Devil's Island Screens. More here httpsstore.steampowered.comapp1897480DevilsIsland#pcgame #gaming #fps #horror #survival #game #steam #indiegame #zombie #undeads #blood #stream #screen #UFO #apocalyptic #Fear #free #juego #supervivencia #Computerspiel # #,1835.jpg,0,0,0
#猜你喜欢#每天安利一个运动品牌今天要说的是@NIKE#耐克#AirMaxPulse全新配色来袭汲取来自#伦敦#音乐圈的澎湃灵感融入经久耐穿的经典版型助你强势爆响个人节拍MAX到绝冷酷街头风范包裹不安分的火热灵魂从早到晚哪都是主场详情请咨询：耐克领秀城贵...全文,1836.jpg,0,0,0
#dream I'm going to Spanish boxing thing next month with george and all..DO YOU HEAR ME SCREAMING!? THIS WILL BE US OMG,1837.jpg,0,0,0
ORA IN ONDA #One #Night #DANCEON httpdotradio.it @MASTERENJOY @DOTRadio#dotradio #onenight #diretta #live #onair #now #inonda #oggi #today #sabato #Saturday #radio #dance #musica #music #mix #selectedby #Dancefloor #Storytelling #MasterEnjoy,1838.jpg,0,0,0
#东京##涩谷##hm##hm#日本东京,1839.jpg,0,0,0
合理怀疑对家互黑#文心一言#,1840.jpg,1,0,1
Round three weather looks...charming...  #Augusta #TheMasters,1841.jpg,1,0,1
138期丨NIKE壁纸JUSTDOIT#nike##耐克##耐克nike#,1842.jpg,0,0,0
让@文心一言出个杭州日游攻略，天半都在宋城逛荡，重温《千古情》#文心一言#chatGPT,1843.jpg,1,1,1
#吴签#还有多少姐妹受害，赶紧放出来捶死,1844.jpg,0,0,0
#文心一言全面嵌入百度内部工作平台#据记者获悉，#文心一言#在百度内部全面应用在智能工作平台“如流”，已经为全体员工开通使用，可根据员工输入的提示词生成大纲、招聘JD、新闻稿、宣传文案、邮件、调研报告等文案，也支持根据输入的文字生成匹配的图片，还提供代码推荐功能，帮助工程师在编写代码的时候实时推荐和生成代码。据了解，目前文心一言相关应用还仅限于百度内部工作场景。科创板日报 ,1845.jpg,0,0,0
#鼠鼠我鸭#好好的鸭形象，一下子被这鼠头破坏了，感觉不能好好啃鸭脖了,1846.jpg,1,1,1
你们不觉得很可笑么，卖惨的同时自己也是加害人，如果当做是粉圈斗争也罢了，问题是你们居然敢以冠冕堂皇的姿态爬到道德制高点上，施加的所谓指责看起来只会更加讽刺和可笑,1847.jpg,1,1,1
就说不能轻易逛街又消费了猜我选的哪一双#耐克#,1848.jpg,0,0,0
In some ways .. he ain’t wrong ..,1849.jpg,1,0,1
And this is the last anyone saw of the Easter Bunny. @Cabelas ,1850.jpg,0,1,1
The most proabortion administration in history is asking me to observe Donate Life Month. ,1851.jpg,1,0,1
"Dear @IncomeTaxIndia,Team @IncomeTaxIndia writes with reference to your query regarding belowattached screenshot that as per your concern, your issue received vide Ticket Number 12ka4, same will be processed within the stipulated timeline.@Infosys FYIP",1852.jpg,1,1,1
#ClubNight #SATURDAY NIGHTLIVE DJ at The GooseDownstairs #Waterway Level930P  2A   2 Levels  2 #Patios#Pub Upstairs #LiveDJ  Downstairs #FoodSpecials #DrinkSpecials#LateMenuService#DanceMusic#WoodlandsTX #SpringTX#TheWoodlands #WoodlandsWaterway,1853.jpg,0,0,0
大遠百藏壽司#HM#歐蘇丹#GAP#FlavorField麵包店,1854.jpg,0,0,0
救命#不能看到牙签##吴签#成都伊藤洋华堂高新店,1855.jpg,0,0,0
【巨坑】JustinBieber本人表示，自己没有授权过这样的产品，他本人没有亲自授权合作，希望粉丝不要去买。而作为上市公司，HM则发布了声明，每一款联名系列都会通过正规渠道获得授权，包括这次的JustinBieber的系列，也有正规授权。JustinBieber的公司此前同意...全文,1856.jpg,0,0,0
卷王之王,1857.jpg,1,1,1
Calling all Parttime WFH Job Seekers!  We're on the lookout for a Virtual Technical Support Specialist! Interested in the job? Visit httplennormetier.com for more information!#hiring #wfh #techsupport #jobsearch #jobs #jobseeker #remote #parttime,1858.jpg,0,0,0
你是真卷王啊@elonmusk,1859.jpg,1,0,1
#鼠鼠我鸭#为了掩盖问题竟然创造了一只新物种,1860.jpg,1,1,1
Crazy deal! Don’t miss out!Ard Al Zaafaran Dirham Wardi Edp 100ml by Ard Al Zafraan on sale for AED. 24.00 Shop now before we sell out!  httpsshortlink.storexevorsmhmg5z#perfume #fragrance #shopping #deal #offer,1861.jpg,0,0,0
emmm。这..#李云迪##吴签#,1862.jpg,0,1,1
日本肝帝中国卷王,1863.jpg,1,0,1
#鼠鼠我鸭#这就是不爱吃食堂的原因出事不道歉还鼠鼠我鸭外面的起码能投诉,1864.jpg,0,1,1
让我们恭喜这位神友抵达他心心念念的自由美利坚!,1865.jpg,1,0,1
The absurdity of the Hat girl not wearing a hat today and THIS being the only one in my car. ,1866.jpg,1,0,1
Mangu Mugeri  made 1069 crores net worth by Long only Option Strategies stock market.   Now you can do the same   Earn everyday. Lose some days.   A secret Options Strategy that will 10x your wealth    Like  Follow  I'll DM it to you.#richtrader #makemoneyonline ,1867.jpg,1,0,1
I’ve been inactive for a month but heres recent Slime Rancher art ><  #slimerancher #beatrixlebeau #art #artist #digitalart #digitalartist #fandom #fandoms #videogame #games #steam,1868.jpg,0,0,0
I liked this enough to screenshot it but not enough to put my phone down. ,1869.jpg,1,1,1
#鼠鼠我鸭#你可以永远相信商家的速度。,1870.jpg,1,1,1
如果是反讽我同意如果是真心倒也符合那个时代,1871.jpg,0,1,0
#鼠鼠我鸭##现在终于知道猫和老鼠里杰瑞为啥总是和鸭子那么好了，原来他们本来就是一家人,1872.jpg,1,0,1
Thank you #SunsetPoint for being closed  PILOT for the WIN on #Monday  #AnchorsAway #RainyDaySchedule,1873.jpg,1,0,1
#图书馆##卷王#他们说我是卷王,1874.jpg,1,1,1
#大连##突发事件#8.31日晚上骤降雷暴天气，导致泥石流滑坡。通讯全部中断，桥梁道路田地已严重毁坏，房屋不同程度受损，家畜所剩无几，暂无人员伤亡。在9月3日晚八点，电力终于恢复，目前通讯还未恢复。图为我家情况，处于险房地区，这次侥幸逃过一劫，洪水几乎都从我家前面的果园里奔去，所以我家房...全文,1875.jpg,0,0,0
被嘲笑的学校公告,1876.jpg,0,1,0
#美图手机##锤子手机##金立手机#手机市场竞争异常残酷激烈，所谓逆水行舟不进则退，波导、夏新、诺基亚、索爱、HTC、酷派等等不计其数。如今金立倒闭、美图被收、锤子沉寂，难怪周鸿祎感叹手机市场太可怕。随着G时代的到来，厂商会迎来新的机遇，新的发展但有不少中小厂商已经开始掉队，甚至被淘汰出局。 ,1877.jpg,0,0,0
#重大新闻#【云南大学承办云南省十八届四中全会精神暨新《行政诉讼法》培训班】云南省人民政府法制办公室主办，云南省政府法制研究中心、云南大学滇西发展研究中心承办的十八届四中全会精神暨新《行政诉讼法》培训班于2015年4月28日在昆明顺利开班。网页链接,1878.jpg,0,0,0
被科技美学评委最好看的安卓手机，白色版本的锤子r，大家喜欢吗？今天gb版本开卖了，元，骁龙gbgb，这个价格只有和三星那个脑残的价格竞争才有优势，和华为，小米，ov，魅族竞争都没有优势，虽然我也是锤子用户，但是我不建议买这个，这款手机不出半年肯定降价严重，至少一千元以上，而且元我还是推荐买vivonex和oppofind，买iPhone也比这个强，gb都谁需要用这么大的？微商？手机摄影爱好者？买个的还不够吗？我觉得gb一般人也都够用了吧捂脸老罗这个价格，迷之自信哪来的，还有tb版本的元，估计停产不做了吧。还是期待下.的#坚果pros#吧，那个性价比应该不错，走量机器#锤子手机##坚果R# ,1879.jpg,1,0,1
We are looking to recruit our new headteacher...click here for more details httpmynewterm.comjobs109506EDV2023HS05322 #education #leadership #school #newchallenge #jobs #headteacher #recruitment #mynewterm,1880.jpg,0,0,0
"We can all see right here, from 2022 @CDCgov data on adult and teen use, how ecigarettes are just a trap to recruit children and not harm reduction.Next @DrTedros will tell us climate change isn't real, vaccines cause autism, and the Earth is flat.",1881.jpg,1,0,1
WOW! Look who's #hiring Momenta Pain Care in Omaha Nebraska is #hiring #RNS #LPN #nurse #office #Healthcare #Medical #Job #Careers #jobsearching #Omaha #Nebraska #Health #AdminJobs #Jobs httpssecure.careerlink.comsearch?lookin=titledescradius=30employer=MomentaPainCareorderby=relevanceadvanced=advanced ,1882.jpg,0,0,0
#文心一言#《飞龙阁序》,1883.jpg,0,0,0
New #JobAlert Millard Childcare and Preschool in Omaha Nebraska is #HIRINGNOW #hiring  for #teacher #TEACHers #daycareattendant #childcare #Teachers #Jobs #Job #Omaha #Nebraska httpssecure.careerlink.comemployerprofile15581   ,1884.jpg,0,0,0
"Have a look, find the error, and decide how intellectual  Delhi govt is .  #Delhi #Delhieducation #bjp #Kejriwal #pun ",1885.jpg,1,0,1
Good thing covid is over . Interesting how QLD down graded from AMBER masks required indoors when unable to socially distance  like in schools to GREEN masks only required by request of venue  The WEEK before schools started ... and omicron growing STRONGER,1886.jpg,1,0,1
#涉事学校曾因老鼠事件被联合执法##鼠鼠我鸭#个人觉得这肯定是一个鸭脖啊，非常明显。世间万物都非常奇妙。你知道世界上没有白色的乌鸦吗？你知道世界上没有会飞的鸟人吗？鸭脖长个牙齿怎么了？怎么了？谁规定鸭脖就不能长鼠须？无知并不可怕，可怕的是自以为是。我依然支持他是鸭脖，反正我是不去那边吃。 ,1887.jpg,1,1,1
#罗永浩#“全面屏”时代的高屏占比异类@坚果手机...福州王庄,1888.jpg,1,0,0
"Check out this awesome 'Sarcastic Reply Loading' Tshirt, click the link to shop!!! httpsteepublic.comtshirt42634542sarcasticreplyloading?storeid=188563 #giftideas #gift  #gift #giftsforhim #giftsforher",1889.jpg,0,1,0
#hm#卡哇伊柳州,1890.jpg,0,0,0
这是赤裸裸的不尊重女性，不理解女性的痛苦，性别歧视的种类之一,1891.jpg,0,0,0
Watched another episode of House today!!!Here are the screenshots!!!#LisaCuddy #LisaEdelstein #House #HouseSeason5 #JamesWilson #RobertSeanLeonard #HughLaurie,1892.jpg,0,0,0
文心一言进步了#文心一言#,1893.jpg,0,0,0
什么，你竟然想着干接下来的活#卷王#工贼,1894.jpg,1,1,1
Oh the ,1895.jpg,0,0,1
看看百度#文心一言#对#魅族#系列手机的评价，整体评价还是比较中肯的。@魅族科技,1896.jpg,0,0,0
"The FOLD, Vadodara, India by UNEVENRead more httpslnkd.ingUCGt6jtPhotography?Darshan Dave#architecture #house #fashion #decor #diy #homedecor #amazingarchitecture #interiordesign #contemporaryhome #modern #residence #designer",1897.jpg,0,0,0
#Memes ,1898.jpg,0,1,1
年月日星期二#鲸网跨境#快讯亚马逊网一期间推出多重福利刺激消费为了刺激用户在网络星期一期间消费，近日亚马逊宣布将提供灵活的支付选项和现金返还奖励。越南网络星期五购物节将开启，为期小时越南工贸部宣布，全国电子商务周于年月日至月日举行。年网络星期五OnlineFriday将于月日星期五至月日举行。Shopee拉美多站点订单迟发货率扣分标准更新为鼓励卖家有更好的交易表现，并在市场更具备竞争力，Shopee将收紧巴西、墨西哥、哥伦比亚和智利站点的订单迟发货率LSR的扣分标准。霞光社京东国际将裁撤东南亚业务线鲸网跨境获悉，据霞光社报道称，京东国际正在进行新一轮业务调整。知情人士表示，“京东国际基本整个东南亚业务线都会裁撤，主要是印尼和泰国，目前应该处在业务收尾阶段。欧洲可能只会保留荷兰的部分业务。”极兔在马来西亚开启生鲜配送服务JTExpress极兔速递马来西亚分公司宣布，开始在马来西亚全面运营生鲜配送服务。TikTokShop印尼首届卖家峰会成功举办据外媒报道，月日，TikTokShop以下简称TTS印尼首届卖家峰会成功举办，政府官员、平台负责人及上千卖家、品牌、创作者齐聚一堂，共话娱乐购物商业新模式。Neotrust巴西黑五电商收入同比减少%据在线销售数据公司Neotrust与从事数据智能公司ClearSale近日合作进行了一项关于巴西黑五销售情况调查。罗永浩入局TikTok，交个朋友开启海外电商培训业务鲸网跨境月日消息，据氪报道，由#罗永浩#联合创立的交个朋友公司正在布局海外电商培训业务，主要由交个朋友海外事业部和基于TikTok生态下的交个朋友电商学苑承担。Shopify黑五战报全球销售额达同比增长%日前，Shopify公布黑五销售战况，黑五期间全球销售额达到.亿美元，同比增长了%。具体详情请访问  更多干货分享打开微信搜索视频号鲸网跨境更多热点分享扫描下方二维码片#亚马逊#亚马逊#跨境电商#跨境电商TikTok ,1899.jpg,0,0,0
"nobodyabsolutely nobodyEKSUlet's increase the freshers school fees so we can build standard academic halls, computer rooms, language and scientific laboratories. we can even reconstruct the faculty LT's with the huge increase.#sadcasm#saveeksu#saveEKSU",1900.jpg,1,0,1
我要笑死了@文心一言#文心一言#ChatGPT,1901.jpg,1,0,1
Too much of  in this Screenshot,1902.jpg,0,1,1
文化输出现象这部网剧里的发言不要太真实#dior迪奥##杜嘉班纳##阿迪达斯##hm#,1903.jpg,1,1,1
四川科技职业学院#小科分享##你要悄悄努力然后惊艳所有人##卷王#大学没课的时候，才是小科爱们真正拉开差距的时候,1904.jpg,0,0,0
#动物专家称争议鸭脖大概率为鼠头##鼠鼠我鸭#表哥你怎么偷偷去做鸭了,1905.jpg,1,1,1
#吴签#签粉是伪律师吧，要不怎么会三观丧失拿地震来玩梗。话说吴签都是qangjan聚众银乱犯，签粉也不是啥好东希。吴签判了二十年，签粉守刮好可怜。@Meheesa,1906.jpg,1,1,1
出门放风...试衣服真的太太太开心了#HM#日常,1907.jpg,0,0,0
Benefits of BS7858 Staff Vetting#sia#acs#acsconsultants#BS7858#screeningandvetting#security#companies#benifits#organization#employescreening#jobs,1908.jpg,0,0,0
推荐人@宇宙探索编辑部：太小众，以至于不太敢向人推荐的电影。万物有联，且有意义，是因为人类的@偏执与爱，还有那@理想主义的浪漫。广播站@孙一通。所有的情绪@分裂的暧昧：一边是可笑，一边是可悲，一边是兴高采烈，一边是淡淡心酸，一边带着讽刺，一边带着尊敬。既像@疯子，又像@先知，既像...全文,1909.jpg,0,0,0
wyf你是不是玩不起哈哈哈哈哈哈哈#吴签#,1910.jpg,1,1,1
My friend @kazumipromos is hiring some personals. Checkout his profile for more details. #hiring #jobs,1911.jpg,0,0,0
自由美利坚，枪击每一天。信息来源：中国青年报#America#SOSUSA,1912.jpg,1,0,1
鼠鼠我鸭，抓到一只蟑螂#鼠鼠我鸭#,1913.jpg,0,0,0
#卓源股份##华为##小米##华为##罗永浩##罗永浩告别微博再次创业#年月日周一早安卓源科技为大家奉上热乎的卓源早报、华为新一代“小方表”WatchFit真机曝光据博主@厂长是关同学爆料，华为新一代“小方表”WatchFit将于本月底与nova系列一同发布。从曝光的真机照来看，全新的Fit外观部分相比于第一代表盘更加宽，功能更全面，配有三叶草功能和来电接听功能。其屏幕采用.英寸的AMOLED，续航大约在天左右，预计定价依然会在千元左右。、小米电子水牌现身多家餐厅月底，小米推出了旗下首款电子水牌，售价元，配备K超清大屏，具备远程控制、定时开关机、便携U盘播放等功能。昨日，小米集团合伙人张峰晒出了小米电子水牌现身餐厅的照片。他发文称“看到有些餐厅和企业前台已经陆续用上了小米水牌，大家都说漂亮，您觉得呢?”、罗永浩告别微博再次创业昨日晚间，罗永浩发微博称，再次埋头创业，将告别微博，退出所有社交平台，未来几年原则上不会再接受媒体采访。据悉，罗永浩希望通过此举排除外界的干扰，埋头从事下一代智能平台产品的研发。同时，罗永浩个人新开@产品经理罗永浩的微博，仅限业务相关的交流和辟谣。 ,1914.jpg,0,0,0
#笑果#和笑果文化擦肩而过，前天我还和老王说有可能看不成，老王不信，他敏锐性和大局观还需要提高。,1915.jpg,1,0,1
#文心一言#秒写#东森集团#藏头诗#百度#欢迎王令麟带台生交流AI科技O文心一言秒寫東森集團藏頭詩百度歡迎王令麟帶台生交流AI科技东森集团总裁王令麟日前展开北京科技参访之旅，拜访百度Apollo无人自动驾驶，以及体验大陆版ChatGPT文心一言ERNIEBot。初次迎接台湾来的贵宾，百度AI对话机器人只花秒时间，运用东森集团做藏头诗，并且用四川话朗读东风浩荡春光好，森严壁垒壮心豪，集思广益谋发展，团结奋斗向未来。王令麟听完后也大力称赞，希望带台湾学生来深度交流百度团队日新月异的AI技术。百度方面也热情回应欢迎！paper ,1916.jpg,0,0,0
It's #ScreenshotSaturday Show us your #indiegame! REPLY   RETWEET   LIKE#indiedev #indiegamedev #gamedev #steam #itchio #pc #game #gaming #indiegames,1917.jpg,0,0,0
#鼠鼠我鸭#根据达尔文进化论，鸭脖能进化出类鼠形态，也不是不可能的,1918.jpg,1,0,1
罗永浩用行动证明相声是只需要极业余极业余就能做好的事而老罗的业余“单口相声”却远比一些穿古装上台的人...#罗永浩##锤子手机##相声##郭德纲#,1919.jpg,1,0,1
欢乐童年，乐的作伴Luddy乐的xB.Duck小黄鸭暖心联萌潮萌爆表、车用锻炼宝宝平衡感协调能力月日今晚点锁定Dou音罗永浩交个朋友直播间买车即送总价值元B.Duck小黄鸭车篮车铃今日下单直减，相当于.折！好运鸭先知，赶紧冲鸭！#乐的##乐的小黄鸭#luddy乐的#交个朋友直播间##罗永浩##直播福利# ,1920.jpg,0,0,0
