Text,Imagepath,Text_label,Image_label,Multi_label
#罗永浩将在淘宝直播间售卖民用卫星#罗永浩将于明天日在淘宝直播间售卖商用卫星。目前，“中国航天太空上新”淘宝店上架了款民用卫星，最低折后万元，最贵的万，消费者均可直接下单购买。航天卫星通过电商平台面向大众销售，在世界范围内尚属首次。据悉，这批卫星由我国首家商用卫星工厂“九天微星唐山卫星工厂”生产，除了供科研院所和学校用来科研教学外，消费者还可以购买“太空拍照”等个性化服务。财联社#罗永浩# ,2443.jpg,0,0,0
阿文你在说什么啊#文心一言#,2444.jpg,1,1,1
New #GiveawayYou have the Chance to win 1 Random Premium Steam Key! #Steam #PC For Enter the Giveaway pls1. Follow me2. Retweet3. Tag a FriendEnd of the Giveaway is Sunday the 4th of June 2023!Good Luck#freegames #games #freekeys #randomkeys #Giveaways #Random,2445.jpg,0,0,0
"Work smarter, not harder with the Dell Latitude 5470 and Dell Optiplex 390790990  now at an unbeatable price! #Dell #laptop #Desktop #refurbished #offer #deals #refurbishedlaptops #viralpost",2446.jpg,0,0,0
#涉事学校曾因老鼠事件被联合执法#江西工业职业技术学院何莹，空瓶话术说实话比饭圈厉害#鼠鼠我鸭#,2447.jpg,1,0,1
On #Saturday And here I am heading to #FairmontWP Windsor Park in #Egham UK. Enjoyed my #adventurous night at this this #luxurious English Countryside Hotel. Now live on #YouTube httpsrebrand.lyFairmontWP,2448.jpg,0,0,0
@百度AI帮忙转告一下#文心一言#.,2449.jpg,0,1,1
#刘亦菲#名位刘亦菲看过来挂一个小红的披皮嘿！该披皮嘿已经九万赞了！有小红的一定拉嘿！其ID：爱哭的鱼！证据如下：1：此账昊暗戳戳地把别人剪在视频里面混淆视听！2：故意锐化视频！3：文案讽刺说反话！4：和安利某人的另一账号情侣头像，同一IP地址！,2450.jpg,0,0,0
While searching for my car after a long shift“I’m sure my car was parked right here”Here#GettingOlder ,2451.jpg,1,0,1
"OFFER ALERT Congrats to Willie Goodwyn on this offer from Georgia Tech University!  WTG Willie!'24 WRCBRabun County HS, GAMore Info httpGoMVBplays.comwilliegoodwynFollow @williegoodwyn#gomvb #hsfootball #studentathlete #collegerecruit #collegerecruiting #offer",2452.jpg,0,0,0
Who's insecure in their manhood?Not real men defending real women.  #womanphobia#LetWomenSpeakBelfast,2453.jpg,1,1,1
"Positive headlines this morning, yet both measures of #jobs growth yoy declined to 26month lows.",2454.jpg,0,0,0
限时代问有文心一言内测码，代问，评论留言，在线代问，限时一小时，速#文心一言#,2455.jpg,0,0,0
什么脖子能长牙？这么清晰的视频都能看到的！其实很简单，鸭脖很少用来炒菜，学生打的菜看着也与鸭脖格格不入调查一下当天食堂的菜单有没有用到鸭脖，如果食材里没有鸭脖却出现了鸭脖，那么鼠鼠我鸭，这个事件真的不可思议#市监局回应反复对比确认是鸭脖##鼠鼠我鸭#,2456.jpg,0,1,1
周五啦！不知道大家这一周都经历了什么？来看一周热点周一#财政部下达亿元支持河南抢收小麦#抢收减损周二#苹果发布会#苹果首款头显AppleVisionPro发布周三#高考#第一天，第一届后高考生来了周四#中石油胡继勇被免职#牵手门事件持续发酵周五#确认Uzi复出加入EDG#网传Uzi深夜现身EDG基地本周新词#鼠鼠我鸭#解释近日，江西工业职业技术学校某大学生在食堂吃饭的时候，发现了疑似“老鼠头”的东西，学校通告表示经确认该异物是鸭脖。之后，南昌市高新区市场监管局相关人员也表示，初步判定系鸭脖。网友们用“鼠鼠我鸭”这个新词，暗示校方“指鼠为鸭”。#发现你的新大陆# ,2457.jpg,0,0,0
#鼠鼠我鸭#挺奇怪哈，为啥能有一个老鼠头在里面，谁给剁碎的，剁碎了干嘛呢？谁家鸭脖子有那么长的毛，当别人都是傻子么,2458.jpg,1,1,1
"He’s not racists though guys, definitely not racist at all  ",2459.jpg,0,0,1
#鼠鼠我鸭#鼠鼠我呀，其实是鸭脖哦！,2460.jpg,1,0,1
我们都在阴沟里，但仍有人仰望星空！昨天，面对五百多人的听众，我引述了诗人王尔德的名句：“我们都在阴沟里，但仍有人仰望星空”。最近一段时间，坊间流传的负面信息很多，实际情况可能更糟糕。但无可否认的原因之一是中国的崛起让美国及其盟友感到了威胁。中美经济关系从合作转为对抗，美国和中国...全文,2461.jpg,0,0,0
#锤子手机#漂亮得不像实力派。你看过这样手机吗？？？  ,2462.jpg,0,0,0
Hey @benbeechphoto am I doing that Instagram vs. Reality trend right? ,2463.jpg,1,0,1
#鼠鼠我鸭#谣言止于智者，鼠鼠我呀真的是鸭,2464.jpg,1,1,1
今天，手机第三次进水。是完全掉进马桶的，没想到我也会干如此愚蠢的事。然而，吹风机吹过个小时照样好用。不得不说，老罗@罗永浩你做的手机耐操，硬件绝逼过关。“彪悍的人生不需要解释”@锤子科技确是个做操作系统的公司smartisanos。另外，也不得不说我其实是个“锤粉”。上款手机“锤子T”用到去年，还没被我用坏，够了才换了“坚果PRO”。做人也是，硬件物质软件人品才华都得过硬。正如老罗说做手机也就是交个朋友。希望我也能在微博上认识到很多跟我兴趣相同的朋友。#锤子科技与文艺青年们的聚会##锤子手机# ,2465.jpg,0,0,0
Place your order today for this HP Wired MouseM10  at an unbeatable price!To make your purchase httpszurl.coAjzC#mylaptopspares #hp #adapter #mouse #wired #sale #offer #laptop #laptoplifestyle #laptops,2466.jpg,0,0,0
#鼠鼠我鸭#悲哀，整个社会的悲哀，跟国企午餐形成鲜明对比,2467.jpg,0,1,0
Finally finished up this design! D#IndieGameDev #indiegame #indiedev #gamedev #unity3d #RPG #gamedevelopment #art #gaming #Steam #commissionsopen #digitalart #conceptart #characterdesign #characterart #ArtistOnTwitter #Commission,2468.jpg,0,0,0
#重大新闻#各位爱美的小伙伴们，期待已久的夏日版贝泉羊奶膏到货了，重点是发抖跳跳纸质版授权书和授权合同发抖跳跳一同抵达，所以根本不用担心产品质量问题，网页链接,2469.jpg,0,0,0
Families being failed  MORE broken promises ,2470.jpg,1,1,1
#吴签#这个商标竟然还没有被注册。,2471.jpg,1,0,1
《美利坚的自由》,2472.jpg,0,0,1
"1. Finally, Pakistan taking a stand against those pesky foreign companies bringing in new ideas  jobs. 2. Who needs economic growth when you can have more regulations? 3. If only we could apply these regulations to other areas of our lives, like taxes and traffic laws",2473.jpg,1,0,1
#鼠鼠我鸭#笑死我了，大家都是人才本来说去给原图点个赞，但没找着。看一遍笑一遍,2474.jpg,0,1,1
#都美竹手机客户端#远离吴签，必须求的真相！！！#吴签#巴中,2475.jpg,0,0,0
热点#鼠鼠我鸭#附年局长推出新品唐老鸭和米老鼠的儿子，“唐鸭鼠”,2476.jpg,1,1,1
罗永浩创业年究竟赚了多少钱？、新东方教学，年薪万，干了五年半，赚了近万。、离职创业做网站，不仅没赚还搭上几百万。、成立锤子科技，完成五轮融资，年公司估价亿元，罗永浩身价超亿。最后公司败了，老罗个人欠了个多亿！现在他又重新站起来，生命不息奋斗不止，被老罗完美诠释了。#罗永浩##锤子手机##新东方# ,2477.jpg,1,0,1
本周化身部门小卷王,2478.jpg,1,1,1
#文心一言#我看个新闻就让我下载百度APP，频繁这样搞，就这样的公司你跟我说跟人家chatGPT就差个月，我只能说我不信！！！百度的的服务首要目的是为钱，其次才是想着科技进步，百度的恶心一如既往的如此。恶心！恶心！恶心！@百度@百度新闻@百度APP@百度营销@百度搜索,2479.jpg,0,0,0
加拿大版“李胜利”？加拿大炮王炸膛，一帮技术人员在其账号下各种“维修”，现在他工作室回应称女方爆料的“选妃”，“诱奸”都是假的，更不存在未成年的说法，如果这样自己会进监狱。娱乐圈进监狱的又不是没有，只是大家各显神通，有的因为嫖.娼，有的因为吸.d，有的因为偷税漏税，有的是酒驾，不是你在这说“我怎么可能干进监狱的事情呢？”来打消大众的怀疑，吴亦凡这事最后如果“一锤定音”了，那就真的炸膛了以前不是没有被爆料过，但都死不承认，加上一堆公关，那时候还没现在火糊咖有糊咖的好处。现在女方料报的太多了，全国人民又都在关注，连林生斌的事儿都没那么火了，吴亦凡到现在只是嘴上说人家说假的，关键你拿出证据来证明，还说“之前没有回应是因为不想干扰司法程序的推进，但没想到他的沉默却纵容了造谣者变本加厉，无忍无可忍。”说真的这种直接可以送他进监狱的天大丑闻发酵后，只要清者自清，绝对第一时间站出来澄清，很多年之前被爆某天后偷税漏税，有人怀疑是蔡琴icon，蔡琴那时候刚开完演唱会，特别愤怒，连妆都没有卸，衣服也没有换，风风火火的赶来和大家澄清，吴签如果真青白，秦牛正威发的视频算咋回事？女孩倒贴你就上，不倒贴就强？？看看这图不是吴签还能是谁惊呆？大家智商没那么低！说人家狐臭icon，你简直就是恶臭！李胜利有本事在韩国全身而退，可你是在中国，垂死挣扎不如早点投案，兴许傻粉和水军还能夸你勇敢。#都美竹再锤吴亦凡##吴亦凡回应##秦牛正威##吴签#聊城 ,2480.jpg,1,0,1
感觉，罗永浩的思路是这样的，用自己的名气，接着打造大众产品，快速收割，赚快钱，做个安卓版的iPhone出来，哪怕销量有十分之一也赚大发了，只是万万没想到，手机已经是一件几乎每个人都不可割舍的生活必需品，因为每天都在用，一用就知道这个再牛逼的信仰也没用#锤子手机##iPhoneX#不过锤子手机还是可圈可点，并且还有很好用的第一方软件 ,2481.jpg,1,0,1
"i probably won't finish this so I'ma post it, spare a like?  #dreamfanart #dream #fanart",2482.jpg,0,0,0
"Rs 15,999 32% off  Rs 1000 bank offer on Samsung Galaxy M33 5GDeal affiliate httpsamzn.to43vEuaA#deal #sale #discount #offer #samsung #galaxym33 #smartphone #mobile #tech #realme #iqoo #oneplus #redmi #xiaomi #poco #gadget",2483.jpg,0,0,0
卷王有如来神掌！,2484.jpg,1,0,1
收到棉花花束我们新疆棉真的太好了，柔软到不行是不是可以摘下做个小小小抱枕#我支持新疆棉花##棉花##新疆棉中国心#乌鲁木齐乌鲁木齐希尔顿酒店,2485.jpg,0,0,0
#鼠鼠我鸭#看图我差点以为是王晶出演的什么搞笑视频卖鸭货的不要呀不要过来呀千万不要过来呀丹东,2486.jpg,1,0,1
"BACK FROM A DATE Elisheva Nesis, Nocturnes, paperpencils, 33 cm x 23 cm#datenight #date #girl #flower #drawing #symbolism #elishevanesis #artworld #artcollectors  #collection",2487.jpg,0,1,1
vacancies available in Namibia share them with others. #vacancies #jobs #hiring #job #namibia #jobseeker #jobs,2488.jpg,0,0,0
@山东泰山足球俱乐部请收下！#文心一言#,2489.jpg,0,0,1
认真试了一下文心一言，我们支持一下国产吧。画画速度快。问画一幅画，溪水清流春木挺秀繁花似锦出来的图我觉得还行。红楼梦里面有册子，十二钗等每人一幅画，每个人的人生都可以取象成一幅画。有的气势恢宏，有的狭窄逼仄有的一片祥和，有的凶险有的热气腾腾，有的寒冷孤寂.......不一而足。第三幅是让文心一言为我画的肖像画。哈哈#文心一言# ,2490.jpg,0,0,0
#涉事学校曾因老鼠事件被联合执法##鼠鼠我鸭#南昌江局长用截图对比得到结果是鸭脖。是不是说明实物杰瑞在执法到达前就已经不在了？如果是，食堂为什么不留证以证清白？送检的菜品留样，怎么保证是来自同一只杰瑞？大连星海湾跨海大桥,2491.jpg,0,0,1
#重大新闻#4月30号晚上10点，冶金学院一男生在五环广场前摆蜡烛向女友表白，场面感人，在场观众差点泪奔北京北京科技大学,2492.jpg,0,0,0
抽军需抽到这个正常吗#吴签#,2493.jpg,0,1,1
#鼠鼠我鸭#他们知道我们知道，我们也知道他们知道，他们也知道我们知道他们知道，但他们还是假装不知道。,2494.jpg,1,0,1
#鼠头鸭脖高校学生称又吃出大青虫#之前是#鼠鼠我鸭#罗生门，引发全国大范围讨论，然后中石油下属子公司的“桃色牵手门”暂时吸引了人们的关注，但桃色事件即便被喜闻乐见的吃瓜群众八卦得如此满城风雨，却也无法拯救一个一意孤行地“指鼠为鸭”的江西食堂下一步会怎么解释呢？哦，那是冬虫夏草？,2495.jpg,0,1,1
"Today's @DailyPicTheme2 is Inspired by some of my fellow contributors, these gates look irony to me #DailyPictureTheme",2496.jpg,0,0,1
郁金香哪有我的浴巾香？#耐克##浴巾#,2497.jpg,0,0,0
#吴签##吴签签表情包#,2498.jpg,0,1,1
... well... but not very well #smile #hugs #Humor  #Streetart,2499.jpg,1,1,1
我以为ta是反讽因为现在很多“还原”唐朝建筑，就是去copy日本,2500.jpg,0,1,0
一组最具讽刺意义的人类进化图。看的我脑洞大开的同时，但是细思极恐！,2501.jpg,0,1,0
I haven’t liked playing in the snow at all today.  #TwiggyLongLegs,2502.jpg,1,1,1
一年一度百度移动生态大会。这些年，伴随着移动转型的成功，百度内容生态也越来越繁荣，百科文库等知识垂类，百家号，好看视频下一个十年百度主题有且只有一个就是AI，这也是今年万象大会的关键词，AIGC、文心一言、AIBOT，出镜率高，关注度高，现场很热闹。创作者以及所有人都想知道，在大模型驱动的真人工智能时代，可以如何整活儿，饭碗会不会丢#文心一言##ChatGPT##万象大会# ,2503.jpg,0,0,0
"Happy birthday King.We miss you everyday. You will always be the man, the myth, the LEGEND!!! o7! ONE OF US!!!!! #technoblade #dream #technofamily #technobladefanart #birthday",2504.jpg,0,0,0
Does a B meson have consciousness? Or only the constituent quarks? What does it feel when it decays? And what about the virtual W? And the gluons? So many questions for my next interdisciplinary finding request.,2505.jpg,1,0,1
字里行间都在阴阳怪气的讽刺然后扭脸就不谙世事了@胡萝卜先森17333煽风点火先给老子死@小敌鸽真该死的媒体@这边风景独好@电玩口袋社区那边是这样的@肉扣热热子真该死啊@魔法少年纯洁菌媒体故意写然后挑拨,2506.jpg,1,1,1
看到我办公室抽屉里的东西，满满都是职场女性的心酸。我每个包里都有布洛芬，痛经的的时候工作要吃。创可贴是因为有时候穿高跟鞋会磨脚，膏药是我有时候运动会扭伤，或者长时间加班坐着就腰疼。除此我的肠胃不好，还有益生菌和眼药水。,2507.jpg,0,0,0
#鼠鼠我鸭#我兢兢业业做鸭多年，最后我竟然为老鼠背锅，我太难了,2508.jpg,1,1,1
救命笑死了#吴签#,2509.jpg,1,1,1
#你我能买罗永浩竞拍的卫星吗#？月日晚，#罗永浩#在淘宝直播间里卖起了卫星。原价万元的卫星及发射费用，直播间优惠一口价万元。时分，买家一次性付款成功拍下，在近分钟的直播介绍中，逾人把产品加入了购物车。购买卫星需要门槛，一位业内人士告诉《财经》，和卫星通讯需要专门的频率，需要资质还需要专门的地面站。现阶段，即便是直播卖卫星，仍是一门B面向企业的生意。在中国科技新闻学会太空文化传播青少年工作委员会委员王君毅看来，直播卖卫星具有很强的象征性意义。他告诉《财经》，除却销售，更重要的是借此向公众宣传科普卫星知识，培育市场需求。淘宝直播新闻发言人沈方俊告诉《财经》，看似小众的商品，在网端上线后，能够挖掘潜在客户、积累存量客户，随着中国卫星互联网产业的发展，商用卫星会用途更加广泛，在淘宝上下单卫星将会购买日用品一样简单便捷。@财经杂志 ,2510.jpg,1,0,1
#锤子科技#锤子最近的日子不好过啊。。上个月负面新闻不断，什么成都团队解散、办公楼搬空、亏损太大、面临破产。。再加上半年前就开卖的TNT到现在也没量产。。多惨？也许只有小黄车能与之一战？反正老罗出来辟谣成都只是团队调整，也压不住舆论来势汹汹。直到锤子抛出新品发布会的消息，大家才终于相信“啊，锤子它还活着！”它的发布会产品都没有#锤子手机#，大家还认可它是高科技公司吗？ ,2511.jpg,1,0,1
Like the good old days ,2512.jpg,0,0,1
"Laughable! #SistersOfEvil are talking about #WrongfulConviction. Hasn't the  #HodelFamily 'wrongfully convicted' #GeorgeHodel, a man proven #innocent in the #BlackDahlia murder, as part of their livelihood!?!? #Hypocrisy #RootOfEvil #TrueCrime #FacingEvil #grift #Imua",2513.jpg,1,0,1
#笑果#,2514.jpg,0,1,1
Refreshing to see @AlboMP being interviewed on @abcnews and able to put an alternate point of view to that of the usual #LNP hacks.#CallTheElectionDickhead #auspol #LNPDeathCult #PutTheLiberalsLast @ABCaustralia,2515.jpg,1,1,1
Dream! #smiletwt #dream,2516.jpg,0,0,0
"Ardent defender of the “Muslim Ban” and fervent supporter of its author complains that “only the Christian faith gets dumped on,” proving that  is indeed deceased.And that #hypocrisy is a fundamental part of being a #Republican today.",2517.jpg,1,1,1
陳庭妮KellyTalk：#陳庭妮#許瑋甯StayHome也要曬行頭改當屋頂網美20200421#陳庭妮#穿上#HM#洋裝搭配#ToryBurch#托特包，在自家頂樓野餐。翻攝陳庭妮IG台灣新冠肺炎疫情上周3度零確診，0固然開心，但近日又出現零星病例，可見防疫仍不能鬆懈，女星們也謹守StayHome...全文,2518.jpg,0,0,0
Check out all of the Software Engineer positions we have posted! #SoftwareEngineer #Software #hybridwork #remotejobs #developer #technology #TechisHiring #Job #jobsearching #Jobs httpssecure.careerlink.comsearch?keywords=softwareengineer  ,2519.jpg,0,0,0
【人文纪实：记录于印度、尼泊尔之行】图片里的大都是乞讨的孩子，在印度街头随处可见，谁看到那些有光的眼睛，不会产生怜悯之心呢？但是地布地导说，不用给钱，他们以此为职业，给了，那他们永远只知道讨要嗟来之食，不懂得凭一几之力，只会是恶性循环。有些人可能一辈子都是如此在街头乞讨，从...全文,2520.jpg,0,0,0
玩个王者荣耀玩出优越感了是吧，打的菜就是女的，打得好就是男的，真晦气这种恶心人#歧视女性##男女平等##王者荣耀#,2521.jpg,0,0,0
性别歧视下受伤的不只是女性而是被资本主义压榨的所有人,2522.jpg,0,0,0
今天在阿里云峰会看到了一个嘉宾有些面熟，南方电网电力调度控制中心副总胡荣。年疫情前，我去参观南方电网时他还是自动化处处长，当时南方电网已在实践AI电力调度了，当时底层是深度学习技术，应该说南方电网还是蛮有前瞻性的。现在胡荣升到了副总，南方电网的数智化依然在进行时，而且很重要的是，阿里云依然是与其密切合作的数智化伙伴，感觉阿里云一直都在和客户一起进化，toB服务好老客户、黏住大客户还是蛮重要的。胡荣表示南方电网也在积极探索大模型在电力调度场景的落地，产业智能化，未来已来。#阿里大模型##ChatGPT##文心一言##通义千问# ,2523.jpg,0,0,0
"The  behind the #Medieval#Tavern #Songs Maiden Fair and Sera Was Never, is how the former is about an unattainable, fair #Maiden figures! LOL no #Man can win over.The latter is a #Song the #Bard wrote for #Sera, which she HATED.@SamediBabe#DragonAge #DAI",2524.jpg,1,0,1
据日媒报道，当地时间今天上午11点30分左右，日本前首相安倍晋三在奈良一座车站发表演讲时遭枪击，现场目击者听到两声枪响，子弹从背后穿透左胸。据知情人士透露，安倍目前心肺骤停，失去意识。目前，安倍已经接受了心肺复苏，正由直升机运送。警方已控制开枪者，并找到了一把霰弹枪。安倍晋三卸任...全文,2525.jpg,0,0,0
Sophie looks very unhappy with her sitters.  #dogsoftwitter,2526.jpg,0,0,1
卷王x,2527.jpg,0,0,1
#鼠鼠我鸭##涉事学校曾因老鼠事件被联合执法#涉事学校确实有些手足无措了当学校请来市场监管局背书，其实就已经输了。究竟是鼠头还是鸭脖？其实没那么复杂，学校负责部门拍一段近距离的视频，或者拆解一下，立刻烟消云散。人民群众又不瞎。即使确实是鼠头，责任在于食堂负责人以及食材供应商，处理起来并不困难，现在好了，学校领导们揽屎上身，还搭上一个局长，何苦呢？这只能说明，这个食堂背后其他的问题，远比学生饭菜混进鼠头更可怕。 ,2528.jpg,1,0,1
"!Visit Us AA 145, Street Number 63, AA Block New Town, Action Area 1A, Newtown, Kolkata, West Bengal 700156.Contact 079803 60645 ..#jmr #studio #music #offer #studiosession #vibes",2529.jpg,0,0,0
中国民众，会互怼，会互相嫌弃，那是因为他们针对的，是自己，一旦这个以自我为中心的问题变成以中华人民共和国为中心，那不好意思，我们虽然平时的时候会互怼，会嫌弃，各个地区互相攀比，可面对祖国问题，我们从来都一致对外，没有任何商量。#HM#在大是大非面前，祖国利益不容侵犯，我们可以自黑...全文,2530.jpg,0,0,0
TONITE A Saturday Night 'Shoot the Breeze' Episode 95    Listen here httpsyoutube.comwatch?v=64y7VeOcpsLive Streaming 4152023 8PM EST SET YOUR REMINDERS NOW! #BlackTwitter #blm #Saturday #racism #African #Philosophy #Afrocentric #education #SupportBlackBusiness,2531.jpg,0,0,0
"New Offer hit my desk from #InvestmentBankers for Horizon Tech Finance Corp. Bid. $13.033,000,000.00 Share PLUS!#Offer #Stocks #Stockmarket",2532.jpg,0,0,0
#鼠鼠我鸭#鼠他们有一百种方式证明我是鸭,2533.jpg,1,1,1
"I’m at an #InternationalWomansDay2023 event tonight surrounded by lots of very talented women, listening to a man, giving us advice. ",2534.jpg,1,0,1
#文心一言#可用性很高了,2535.jpg,0,0,0
试了下百度的#文心一言#，连幼儿园水平的谈不上。@李彦宏@百度,2536.jpg,1,1,1
#文心一言#真是个棒槌,2537.jpg,0,1,0
无法理解评论里抖机灵说这是“反讽”的。真正的爱就是无条件的爱和包容。,2538.jpg,0,0,0
#殖人傻事可是，图片右上角大大的“中文”，真是无语！,2539.jpg,1,1,1
"Yes, all rentals require a $1000 security deposit. Security deposits are 100% refundable once a rental is returned in good condition. Book one of our luxury #RV rentals before 4th of July and get 50% off on your security deposit. Take advantage of this limited #offer now!",2540.jpg,0,0,0
#文心一言#用文心一言为同学做了两张图屋上松风吹急雨，破纸窗间自语。,2541.jpg,0,0,0
“凡凡要是被拘留我就换国籍，我在某高校就读，移民加拿大让他们损失人才”透漏一下您读的是哪个高校？能“造出”这类低质大学生，也是教育界的悲哀啊#凡凡##吴签##劫狱#,2542.jpg,1,1,1
#鼠鼠我鸭#我们应该感谢这次鼠头鸭事件，让我们贫乏的生物知识又一次得到了补充，让我们对这个世界的认知又一次得到了提升。,2543.jpg,1,1,1
"Check out this awazing 'Sarcastic Reply Loading' Sticker, click the link to shop!!! httpsteepublic.comsticker42634542sarcasticreplyloading #Stickers  #giftideas",2544.jpg,0,1,0
#鼠鼠我鸭#这不就是鸭子吗？,2545.jpg,0,1,1
#鼠鼠我鸭#让子弹让鸭脖再飞一会儿,2546.jpg,1,0,1
两个太阳#带着微博去香港##香港##锤子手机#香港铜锣湾,2547.jpg,0,0,0
“老鼠变鸭”事件很搞笑，绝大部分人都觉得指鹿为马，包括一些原本严谨的专家和科普博主也看不下去了，无论从图片还是各种信息显示，这就是老鼠头，怎么可能是鸭脖，但学校就不承认，更意外的，是该地高新区市场监管某分局局长，也确认是鸭脖，按理说官方表态这事就完了，但与大众朴素的认知和几十年的生活常识离得太遥远，所以根本完结不了。就应该出具一分更严谨的鉴定说明，把大家疑虑的“眼睛”“牙齿”“毛”“形状”等都说清楚。这事原本不大，就是食堂卫生问题，日常见多了，所以舆论都在调侃，还没到愤怒的时候。建议有更权威的机构进行调查取证，查查到底是学院串通有关部门指鹿为马，还是大众对科学鉴定的认知不够。如果是后者还好，相当于变相对大众进行一场科普教育，不能只相信眼睛看到的东西如果是前者，那问题就大了。#涉事学校曾因老鼠事件被联合执法##鼠鼠我鸭##微博新知博主# ,2548.jpg,0,1,1
#文心一言#出了独立的APP，可以选择只能助力，老万和小话，目前应该是内测，打开网页版的看看你有没有下载链接。,2549.jpg,0,0,0
You deserve a refreshing change from city life.OFFER Book 3 nights  enjoy the 4th night at 50% OFF!BOOK NOW!0707394384See more >> httpsswahilihouse.com#SwahiliHouse #diani #beach #ocean #getaway #travel #offer #tembeakenya,2550.jpg,0,0,0
Is this guy for real having the audacity to judge the natural beauty and attractiveness of his partner ?!! Give your massive head a wobble you boof head! #MarriedAtFirstSight #MarriedatfirstsightAustralia #MarriedAtFirstSightau #MAFSAU #mafs #cheek ,2551.jpg,1,1,1
文心一言画的画#文心一言#,2552.jpg,0,0,0
"Live at east London's Biddle Bros this Saturday night2WaL  Isabel Inkcap  Winter  730pm, FREE ENTRY!httpsfacebook.comevents1230086420955555#livemusic #gig #event #biddlebros #hackney #clapton #london #eastlondon #freeentry #saturday #winter #isabelinkcap #2wal #newmusic #originalmusic",2553.jpg,0,0,0
#罗永浩##罗永浩直播带货##罗永浩卖假货#八百多块钱在罗永浩直播间买神仙水，收到货是假的，不好退。怪我，为啥在抖音买货，为啥在网红直播间买货，为啥贪便宜不从旗舰店买货。看到这家店还有挂元ml神仙水的，这是宰完一波再宰别的客户吗？每个产品销量都不高，重新挂个链接请网红带货就赚的盆满钵满？欺骗消费者现在这么明目张胆了？ ,2554.jpg,0,0,0
Same page #unconstitutionalcrpc@priyankagandhi,2555.jpg,0,1,1
#俞敏洪反思罗永浩离开新东方#今天，俞敏洪在个人微信公众号上发文分享，反思罗永浩离开新东方的原因。他认为，“后来新东方出现了大量名师，我在对他们的激励上其实不够到位。甚至新东方的几十个名师在全国都很有名了，包括罗永浩，但当时在互联网能够把他们的能力不断放大的时候，我没有给这些老师匹配上更好的激励措施。”#俞敏洪##罗永浩##新东方#北京 ,2556.jpg,0,0,0
笑不动了#吴签#,2557.jpg,1,0,1
#鼠鼠我鸭#鸭头，你成功引起了我的注意。,2558.jpg,1,1,1
李清照#涨知识#原来李清照是护女，大家有没有发现呢？#男女平等##知否知否应是绿肥红瘦#,2559.jpg,1,0,1
夏天穿着颜色不要太花，衣服装饰不能太多，干干净净把身材秀出来不一定只能是大牌衣裙#夏天穿搭##HM#,2560.jpg,0,0,0
国产AI大乱斗，还有谁，评论区补充#AIGC##通义千问##ChatGPT##文心一言#,2561.jpg,0,0,0
#吴签#吴牙签被刑拘了,2562.jpg,0,0,0
#经济##发展##企业##帮扶#江苏在尽心尽力为企业服务，制定一企一策。又有多少大型企业集团在尽心尽力为下级公司服务呢？咖啡,2563.jpg,1,1,1
搜狗输入法，热点词汇#鼠鼠我鸭#都不及时更新吗,2564.jpg,1,0,1
#锤子手机##手机#回老家擦了擦老妈以前的坚果pros，突然发现它屏幕竟然没有凸出的塑料支架，屏幕玻璃还是.d弧度，边框也是金属而非塑料，指纹与logo的完美结合，副摄像头的隐藏式设计，真是毫无违和感。寸多的机身毫米的厚度和g的重量真是完美。反观如今的性价比手机抛开摄影与芯片，质感真的是退了上百步！！！嗟乎哀哉。 ,2565.jpg,0,0,0
34 years ago today! The one who called for the killing died only after 4 months same year! The author is still alive and kicking !  #historylesson hate doesn’t live longer!,2566.jpg,1,0,1
#李亚鹏称为自己的错误买单#李亚鹏因为欠债不还，被强制执行万。并称“我的情怀远远大过我的能力”上一个谈情怀的还是罗永浩。问题是，罗永浩通过直播带货，很快就要还清负债了。#罗永浩#直播带货成功不仅是因为他的流量，还因为口碑，虽然有争议，但确实是很多人认可罗永浩的口碑，近而相信他带货的产品。罗永浩的情怀是得到认可的，李亚鹏的情怀未必。但他连试都没有试过，就直接选择了欠债不还。 ,2567.jpg,0,0,0
#市监局回应反复对比确认是鸭脖#这两天闹得沸沸扬扬学校食堂饭菜中吃出老鼠头事件，高新区市场监督管理局已经派人去核实了，拿去专门的检测机构送检，有时候看东西形状很像，但是经过工作人员核实，确实是鸭脖。大家帮忙看看是老鼠，还是鸭脖？#鼠鼠我鸭#,2568.jpg,0,1,1
#罗永浩被限制消费#“裸泳”的罗永浩#罗永浩回应被列入老赖名单#人在家里坐，锤从天上来。月日晚间，锤子科技创始人罗永浩因债务问题被列入“老赖”名单的消息，在科技圈炸开了锅。拖欠供应商万元货款，多次被催要无果，锤子科技和罗永浩最终被实施限制消费令，不得实施乘飞机、G字头列车等高消费行为。#罗永浩#的回复倒也迅速，写了一篇题为“一个老赖CEO的自白”的长文。文章充满了老罗的理想主义情怀。“未来一段时期内会把债务全部还完，锤子科技也会继续做下去马克吐温、史玉柱能做到的，我也能做到。只要战士不下场，一切都有可能。”#锤子手机#一切还有可能吗？O经济Ke“裸泳”的罗永浩 ,2569.jpg,0,0,0
#市监局回应反复对比确认是鸭脖#有指鹿为马在先，弄得大家不知所措了哈#鼠鼠我鸭##顾客喝完柠檬水发现杯里有活蛆#智慧食堂食品溯源一下，到底是啥？@石灰公社@拓客豹小程序数字校园刷脸就餐,2570.jpg,1,1,1
Deal of the Week  25% OFF for Falcon This week only!#offer #savingsGrab it now httpsshortlink.storeU6q8oiDjw,2571.jpg,0,0,0
